Category,Name,Price_PLN,Performance_Score,Socket,RAM_Type,TDP_W,Power_W,Form_Factor,Length_mm,Height_mm
CPU,Intel Core Gen-13 Model-355,546,513,LGA1851,,177,,,,
CPU,Intel Core Gen-14 Model-356,1810,1581,LGA1700,,221,,,,
CPU,AMD Ryzen Gen-11 Model-357,1920,2173,LGA1700,,135,,,,
CPU,Intel Core Gen-12 Model-358,2833,3042,LGA1700,,64,,,,
CPU,AMD Ryzen Gen-10 Model-359,2984,2951,AM4,,164,,,,
CPU,AMD Ryzen Gen-14 Model-360,1540,1837,LGA1700,,214,,,,
CPU,AMD Ryzen Gen-11 Model-361,3039,3268,AM5,,236,,,,
CPU,Intel Core Gen-11 Model-362,1031,849,LGA1700,,224,,,,
CPU,AMD Ryzen Gen-9 Model-363,823,697,AM5,,141,,,,
CPU,AMD Ryzen Gen-12 Model-364,1728,1420,LGA1700,,48,,,,
CPU,AMD Ryzen Gen-11 Model-365,2544,2564,AM4,,146,,,,
CPU,Intel Core Gen-10 Model-366,3167,3179,AM5,,170,,,,
CPU,Intel Core Gen-12 Model-367,831,684,AM4,,226,,,,
CPU,AMD Ryzen Gen-10 Model-368,2886,2713,LGA1700,,217,,,,
CPU,AMD Ryzen Gen-12 Model-369,980,885,AM4,,132,,,,
CPU,AMD Ryzen Gen-11 Model-370,2871,2956,LGA1851,,176,,,,
CPU,AMD Ryzen Gen-10 Model-371,2445,2233,LGA1200,,194,,,,
CPU,AMD Ryzen Gen-12 Model-372,1811,2055,LGA1851,,208,,,,
CPU,AMD Ryzen Gen-13 Model-373,1610,1757,LGA1200,,176,,,,
CPU,Intel Core Gen-9 Model-374,2927,3190,AM4,,200,,,,
CPU,Intel Core Gen-9 Model-375,2426,2101,LGA1200,,189,,,,
CPU,Intel Core Gen-11 Model-376,2789,2397,LGA1700,,232,,,,
CPU,AMD Ryzen Gen-10 Model-377,2364,2777,AM4,,231,,,,
CPU,Intel Core Gen-10 Model-378,2847,2880,LGA1851,,86,,,,
CPU,AMD Ryzen Gen-11 Model-379,2649,3175,LGA1700,,191,,,,
CPU,AMD Ryzen Gen-11 Model-380,1911,1565,LGA1200,,134,,,,
CPU,Intel Core Gen-9 Model-381,1963,1939,AM4,,201,,,,
CPU,Intel Core Gen-14 Model-382,474,417,AM4,,166,,,,
CPU,AMD Ryzen Gen-11 Model-383,319,314,AM5,,158,,,,
CPU,AMD Ryzen Gen-10 Model-384,1180,1177,LGA1200,,81,,,,
CPU,AMD Ryzen Gen-14 Model-385,2561,2583,AM5,,114,,,,
CPU,Intel Core Gen-12 Model-386,3428,3362,LGA1851,,84,,,,
CPU,Intel Core Gen-13 Model-387,2144,1757,LGA1200,,112,,,,
CPU,Intel Core Gen-12 Model-388,3262,3576,LGA1851,,239,,,,
CPU,AMD Ryzen Gen-10 Model-389,765,650,AM4,,93,,,,
CPU,AMD Ryzen Gen-13 Model-390,996,800,AM5,,74,,,,
CPU,AMD Ryzen Gen-14 Model-391,389,349,LGA1851,,110,,,,
CPU,Intel Core Gen-14 Model-392,1420,1586,LGA1700,,116,,,,
CPU,AMD Ryzen Gen-13 Model-393,392,328,AM5,,101,,,,
CPU,AMD Ryzen Gen-14 Model-394,1347,1291,AM5,,216,,,,
CPU,Intel Core Gen-11 Model-395,3260,3785,LGA1851,,120,,,,
CPU,AMD Ryzen Gen-9 Model-396,594,546,LGA1200,,211,,,,
CPU,Intel Core Gen-13 Model-397,1735,2066,LGA1851,,87,,,,
CPU,AMD Ryzen Gen-9 Model-398,3343,3984,AM5,,152,,,,
CPU,AMD Ryzen Gen-11 Model-399,2355,2769,AM5,,72,,,,
CPU,AMD Ryzen Gen-13 Model-400,1036,1117,LGA1700,,222,,,,
CPU,Intel Core Gen-9 Model-401,1124,1282,AM4,,48,,,,
CPU,AMD Ryzen Gen-11 Model-402,882,1017,AM5,,83,,,,
CPU,AMD Ryzen Gen-12 Model-403,965,1057,AM5,,231,,,,
CPU,Intel Core Gen-14 Model-404,1727,1874,AM5,,128,,,,
CPU,AMD Ryzen Gen-12 Model-405,1676,1907,AM4,,160,,,,
CPU,Intel Core Gen-9 Model-406,1874,1522,LGA1851,,94,,,,
CPU,Intel Core Gen-13 Model-407,1912,2006,LGA1200,,249,,,,
CPU,Intel Core Gen-10 Model-408,634,602,LGA1700,,157,,,,
CPU,Intel Core Gen-10 Model-409,1587,1554,LGA1851,,134,,,,
CPU,AMD Ryzen Gen-10 Model-410,762,622,LGA1700,,86,,,,
CPU,Intel Core Gen-12 Model-411,3173,2692,LGA1200,,89,,,,
CPU,AMD Ryzen Gen-12 Model-412,694,594,LGA1700,,241,,,,
CPU,Intel Core Gen-13 Model-413,1111,1290,LGA1851,,167,,,,
CPU,AMD Ryzen Gen-14 Model-414,1115,1224,LGA1700,,151,,,,
CPU,Intel Core Gen-12 Model-415,2521,2619,LGA1700,,186,,,,
CPU,Intel Core Gen-12 Model-416,2123,2234,AM5,,198,,,,
CPU,AMD Ryzen Gen-9 Model-417,1707,1972,LGA1200,,214,,,,
CPU,AMD Ryzen Gen-9 Model-418,2484,2964,AM4,,154,,,,
CPU,AMD Ryzen Gen-11 Model-419,1162,1154,LGA1200,,77,,,,
CPU,AMD Ryzen Gen-9 Model-420,1115,1157,LGA1851,,153,,,,
CPU,AMD Ryzen Gen-9 Model-421,578,603,AM4,,65,,,,
CPU,AMD Ryzen Gen-11 Model-422,2833,2999,LGA1700,,110,,,,
CPU,Intel Core Gen-10 Model-423,1680,1710,LGA1851,,78,,,,
CPU,AMD Ryzen Gen-10 Model-424,754,640,LGA1851,,142,,,,
CPU,Intel Core Gen-9 Model-425,1731,1776,AM5,,226,,,,
CPU,AMD Ryzen Gen-11 Model-426,3213,3267,LGA1700,,82,,,,
CPU,AMD Ryzen Gen-11 Model-427,1586,1591,AM5,,227,,,,
CPU,Intel Core Gen-14 Model-428,1620,1324,LGA1851,,125,,,,
CPU,Intel Core Gen-9 Model-429,1986,1597,AM5,,66,,,,
CPU,AMD Ryzen Gen-12 Model-430,2232,2430,AM5,,173,,,,
CPU,AMD Ryzen Gen-11 Model-431,1262,1242,AM4,,166,,,,
CPU,Intel Core Gen-14 Model-432,326,356,AM4,,179,,,,
CPU,AMD Ryzen Gen-13 Model-433,1973,2342,AM4,,146,,,,
CPU,Intel Core Gen-9 Model-434,478,502,AM4,,183,,,,
CPU,Intel Core Gen-12 Model-435,1586,1614,LGA1700,,111,,,,
CPU,Intel Core Gen-12 Model-436,635,551,LGA1700,,156,,,,
CPU,AMD Ryzen Gen-10 Model-437,1997,2124,LGA1200,,124,,,,
CPU,Intel Core Gen-10 Model-438,1387,1184,LGA1200,,68,,,,
CPU,Intel Core Gen-11 Model-439,1323,1431,AM4,,248,,,,
CPU,Intel Core Gen-10 Model-440,1854,2154,LGA1851,,127,,,,
CPU,AMD Ryzen Gen-9 Model-441,2224,2191,LGA1700,,143,,,,
CPU,Intel Core Gen-12 Model-442,983,807,LGA1700,,159,,,,
CPU,Intel Core Gen-13 Model-443,482,513,AM4,,108,,,,
CPU,AMD Ryzen Gen-14 Model-444,3096,2498,LGA1200,,74,,,,
CPU,AMD Ryzen Gen-14 Model-445,959,892,LGA1851,,128,,,,
CPU,Intel Core Gen-9 Model-446,772,882,LGA1700,,186,,,,
CPU,AMD Ryzen Gen-11 Model-447,1368,1311,LGA1700,,175,,,,
CPU,AMD Ryzen Gen-10 Model-448,570,457,AM5,,191,,,,
CPU,Intel Core Gen-10 Model-449,2459,2356,LGA1700,,75,,,,
CPU,AMD Ryzen Gen-11 Model-450,2701,3013,AM4,,178,,,,
CPU,Intel Core Gen-9 Model-451,3056,2553,AM5,,178,,,,
CPU,Intel Core Gen-11 Model-452,2279,2358,AM4,,228,,,,
CPU,AMD Ryzen Gen-11 Model-453,1471,1648,LGA1700,,177,,,,
CPU,AMD Ryzen Gen-13 Model-454,1833,1906,LGA1700,,236,,,,
CPU,AMD Ryzen Gen-13 Model-455,2063,2211,AM4,,114,,,,
CPU,Intel Core Gen-10 Model-456,1400,1573,LGA1700,,58,,,,
CPU,Intel Core Gen-11 Model-457,554,519,AM5,,58,,,,
CPU,AMD Ryzen Gen-13 Model-458,3291,3690,LGA1200,,197,,,,
CPU,AMD Ryzen Gen-14 Model-459,3390,3716,AM4,,185,,,,
CPU,AMD Ryzen Gen-13 Model-460,1012,896,AM5,,232,,,,
CPU,AMD Ryzen Gen-12 Model-461,2900,3016,AM5,,136,,,,
CPU,AMD Ryzen Gen-13 Model-462,2220,2196,LGA1700,,214,,,,
CPU,Intel Core Gen-13 Model-463,1745,2034,AM4,,230,,,,
CPU,AMD Ryzen Gen-9 Model-464,3173,3107,AM4,,176,,,,
CPU,Intel Core Gen-11 Model-465,1423,1153,AM5,,66,,,,
CPU,Intel Core Gen-11 Model-466,1242,1236,LGA1200,,232,,,,
CPU,AMD Ryzen Gen-13 Model-467,1774,1876,LGA1851,,227,,,,
CPU,AMD Ryzen Gen-12 Model-468,715,690,AM4,,179,,,,
CPU,AMD Ryzen Gen-13 Model-469,425,406,LGA1200,,244,,,,
CPU,AMD Ryzen Gen-12 Model-470,3157,3771,LGA1200,,223,,,,
CPU,Intel Core Gen-12 Model-471,1626,1410,LGA1851,,174,,,,
CPU,AMD Ryzen Gen-12 Model-472,2362,1907,LGA1700,,159,,,,
CPU,Intel Core Gen-9 Model-473,2383,2163,AM4,,185,,,,
CPU,Intel Core Gen-11 Model-474,3281,3317,LGA1200,,188,,,,
CPU,AMD Ryzen Gen-10 Model-475,3362,2718,LGA1700,,106,,,,
CPU,Intel Core Gen-9 Model-476,2842,2635,LGA1700,,145,,,,
CPU,AMD Ryzen Gen-12 Model-477,3273,2719,AM5,,124,,,,
CPU,Intel Core Gen-12 Model-478,2749,2301,LGA1851,,179,,,,
CPU,AMD Ryzen Gen-10 Model-479,1893,1831,AM4,,118,,,,
CPU,Intel Core Gen-14 Model-480,1183,1410,LGA1851,,183,,,,
CPU,AMD Ryzen Gen-9 Model-481,1997,1615,AM5,,115,,,,
CPU,AMD Ryzen Gen-13 Model-482,2411,1996,LGA1700,,132,,,,
CPU,AMD Ryzen Gen-11 Model-483,3142,2912,AM4,,87,,,,
CPU,Intel Core Gen-14 Model-484,1266,1058,LGA1700,,73,,,,
CPU,AMD Ryzen Gen-9 Model-485,2266,2580,AM5,,223,,,,
CPU,AMD Ryzen Gen-12 Model-486,1373,1389,AM5,,145,,,,
CPU,Intel Core Gen-9 Model-487,3059,2547,AM4,,152,,,,
CPU,Intel Core Gen-10 Model-488,1911,1597,LGA1200,,124,,,,
CPU,AMD Ryzen Gen-13 Model-489,3173,2590,LGA1700,,59,,,,
CPU,AMD Ryzen Gen-12 Model-490,1065,1125,AM5,,199,,,,
CPU,AMD Ryzen Gen-11 Model-491,2384,2016,AM5,,172,,,,
CPU,Intel Core Gen-9 Model-492,2156,2001,LGA1851,,47,,,,
CPU,Intel Core Gen-11 Model-493,2237,2406,LGA1700,,95,,,,
CPU,AMD Ryzen Gen-14 Model-494,2542,2941,AM5,,240,,,,
CPU,Intel Core Gen-9 Model-495,1787,1992,LGA1700,,238,,,,
CPU,Intel Core Gen-10 Model-496,1994,2272,LGA1200,,217,,,,
CPU,Intel Core Gen-12 Model-497,2881,2354,LGA1700,,209,,,,
CPU,Intel Core Gen-12 Model-498,2854,2973,AM5,,215,,,,
CPU,AMD Ryzen Gen-12 Model-499,2431,2716,AM4,,89,,,,
CPU,AMD Ryzen Gen-14 Model-500,1729,1720,LGA1851,,148,,,,
CPU,Intel Core Gen-9 Model-501,360,380,LGA1851,,221,,,,
CPU,AMD Ryzen Gen-12 Model-502,2988,2791,AM4,,114,,,,
CPU,AMD Ryzen Gen-12 Model-503,2676,2679,AM5,,107,,,,
CPU,Intel Core Gen-13 Model-504,1648,1634,AM4,,183,,,,
CPU,AMD Ryzen Gen-14 Model-505,1046,1070,LGA1700,,107,,,,
CPU,AMD Ryzen Gen-9 Model-506,1151,1262,AM4,,121,,,,
CPU,Intel Core Gen-13 Model-507,365,293,AM5,,151,,,,
CPU,AMD Ryzen Gen-14 Model-508,2723,2571,LGA1200,,45,,,,
CPU,AMD Ryzen Gen-14 Model-509,1806,1751,LGA1700,,219,,,,
CPU,Intel Core Gen-9 Model-510,2694,3117,LGA1200,,213,,,,
CPU,AMD Ryzen Gen-13 Model-511,2098,1819,LGA1700,,230,,,,
CPU,Intel Core Gen-12 Model-512,424,463,AM4,,111,,,,
CPU,AMD Ryzen Gen-14 Model-513,2627,2836,AM4,,246,,,,
CPU,AMD Ryzen Gen-9 Model-514,635,525,LGA1851,,244,,,,
CPU,AMD Ryzen Gen-13 Model-515,669,732,AM4,,103,,,,
CPU,AMD Ryzen Gen-14 Model-516,1340,1528,AM5,,150,,,,
CPU,AMD Ryzen Gen-10 Model-517,1721,2038,LGA1851,,56,,,,
CPU,Intel Core Gen-10 Model-518,825,905,LGA1851,,147,,,,
CPU,AMD Ryzen Gen-14 Model-519,1671,1738,LGA1700,,155,,,,
CPU,Intel Core Gen-9 Model-520,3120,3343,LGA1200,,211,,,,
CPU,Intel Core Gen-11 Model-521,1402,1143,LGA1700,,127,,,,
CPU,AMD Ryzen Gen-10 Model-522,2954,3447,LGA1851,,146,,,,
CPU,AMD Ryzen Gen-12 Model-523,1539,1765,LGA1851,,200,,,,
CPU,AMD Ryzen Gen-13 Model-524,3014,2616,LGA1700,,93,,,,
CPU,AMD Ryzen Gen-12 Model-525,1826,2010,AM5,,109,,,,
CPU,Intel Core Gen-12 Model-526,495,586,AM5,,190,,,,
CPU,AMD Ryzen Gen-9 Model-527,380,381,AM5,,231,,,,
CPU,AMD Ryzen Gen-9 Model-528,324,298,AM5,,167,,,,
CPU,Intel Core Gen-10 Model-529,2654,3084,LGA1700,,227,,,,
CPU,Intel Core Gen-14 Model-530,469,391,AM5,,129,,,,
CPU,Intel Core Gen-12 Model-531,2517,2072,LGA1200,,96,,,,
CPU,Intel Core Gen-13 Model-532,3459,4084,LGA1200,,167,,,,
CPU,AMD Ryzen Gen-10 Model-533,1722,1702,LGA1200,,177,,,,
CPU,Intel Core Gen-11 Model-534,1106,1074,LGA1851,,48,,,,
CPU,AMD Ryzen Gen-14 Model-535,2150,2256,LGA1200,,214,,,,
CPU,AMD Ryzen Gen-13 Model-536,1104,1089,LGA1700,,118,,,,
CPU,AMD Ryzen Gen-10 Model-537,1680,1982,LGA1200,,239,,,,
CPU,AMD Ryzen Gen-12 Model-538,502,542,AM5,,70,,,,
CPU,Intel Core Gen-10 Model-539,2056,2239,LGA1851,,223,,,,
CPU,AMD Ryzen Gen-9 Model-540,2325,2025,AM5,,68,,,,
CPU,AMD Ryzen Gen-13 Model-541,1296,1150,AM4,,146,,,,
CPU,Intel Core Gen-11 Model-542,2692,2644,AM5,,47,,,,
CPU,AMD Ryzen Gen-12 Model-543,2070,2162,LGA1200,,55,,,,
CPU,Intel Core Gen-11 Model-544,2029,1917,LGA1200,,211,,,,
CPU,Intel Core Gen-10 Model-545,524,592,LGA1700,,49,,,,
CPU,Intel Core Gen-9 Model-546,2581,2874,AM5,,165,,,,
CPU,AMD Ryzen Gen-9 Model-547,3038,2966,AM5,,146,,,,
CPU,Intel Core Gen-11 Model-548,2255,1977,LGA1700,,226,,,,
CPU,Intel Core Gen-10 Model-549,2427,2607,AM5,,150,,,,
CPU,AMD Ryzen Gen-14 Model-550,2782,2901,LGA1200,,136,,,,
CPU,AMD Ryzen Gen-12 Model-551,303,353,LGA1700,,99,,,,
CPU,Intel Core Gen-9 Model-552,2555,3003,LGA1200,,166,,,,
CPU,AMD Ryzen Gen-14 Model-553,3418,3075,LGA1200,,46,,,,
CPU,AMD Ryzen Gen-13 Model-554,2544,2840,AM5,,91,,,,
CPU,Intel Core Gen-12 Model-555,1267,1446,LGA1700,,55,,,,
CPU,Intel Core Gen-13 Model-556,485,414,AM4,,148,,,,
CPU,AMD Ryzen Gen-11 Model-557,895,882,LGA1200,,231,,,,
CPU,AMD Ryzen Gen-9 Model-558,460,528,LGA1851,,155,,,,
CPU,AMD Ryzen Gen-13 Model-559,1969,2227,LGA1851,,191,,,,
CPU,Intel Core Gen-11 Model-560,3156,3390,LGA1200,,139,,,,
CPU,Intel Core Gen-11 Model-561,2807,3165,AM5,,143,,,,
CPU,AMD Ryzen Gen-12 Model-562,691,607,LGA1851,,190,,,,
CPU,AMD Ryzen Gen-12 Model-563,2764,2301,LGA1851,,215,,,,
CPU,AMD Ryzen Gen-14 Model-564,524,554,LGA1851,,138,,,,
CPU,Intel Core Gen-14 Model-565,3289,2672,LGA1851,,71,,,,
CPU,Intel Core Gen-11 Model-566,3411,3586,LGA1851,,98,,,,
CPU,Intel Core Gen-9 Model-567,482,574,LGA1700,,64,,,,
CPU,Intel Core Gen-14 Model-568,2610,2649,AM4,,223,,,,
CPU,AMD Ryzen Gen-12 Model-569,1512,1790,LGA1851,,189,,,,
CPU,Intel Core Gen-14 Model-570,2112,1729,AM5,,55,,,,
CPU,Intel Core Gen-12 Model-571,3225,2600,LGA1851,,77,,,,
CPU,AMD Ryzen Gen-10 Model-572,789,875,AM4,,107,,,,
CPU,Intel Core Gen-14 Model-573,2950,2927,LGA1700,,171,,,,
CPU,Intel Core Gen-11 Model-574,1873,1804,LGA1851,,244,,,,
CPU,AMD Ryzen Gen-9 Model-575,459,417,AM5,,221,,,,
CPU,Intel Core Gen-13 Model-576,1025,970,LGA1851,,110,,,,
CPU,Intel Core Gen-9 Model-577,1230,1372,AM5,,143,,,,
CPU,AMD Ryzen Gen-10 Model-578,2841,3059,LGA1700,,83,,,,
CPU,Intel Core Gen-9 Model-579,2152,1782,LGA1851,,245,,,,
CPU,AMD Ryzen Gen-13 Model-580,672,650,LGA1851,,110,,,,
CPU,Intel Core Gen-14 Model-581,1164,1030,LGA1700,,150,,,,
CPU,AMD Ryzen Gen-12 Model-582,1848,1747,LGA1200,,63,,,,
CPU,AMD Ryzen Gen-9 Model-583,1020,867,AM4,,163,,,,
CPU,AMD Ryzen Gen-13 Model-584,685,750,LGA1851,,49,,,,
CPU,AMD Ryzen Gen-9 Model-585,2335,2522,AM4,,163,,,,
CPU,AMD Ryzen Gen-12 Model-586,2290,2012,LGA1200,,163,,,,
CPU,Intel Core Gen-12 Model-587,2305,2718,LGA1200,,47,,,,
CPU,AMD Ryzen Gen-14 Model-588,2385,2590,AM4,,219,,,,
CPU,AMD Ryzen Gen-14 Model-589,1677,1867,LGA1700,,210,,,,
CPU,AMD Ryzen Gen-14 Model-590,1155,1003,LGA1700,,147,,,,
CPU,AMD Ryzen Gen-10 Model-591,1059,1045,LGA1200,,189,,,,
CPU,AMD Ryzen Gen-12 Model-592,2873,3083,LGA1700,,228,,,,
CPU,Intel Core Gen-10 Model-593,1924,1584,AM5,,241,,,,
CPU,Intel Core Gen-14 Model-594,2104,2332,AM5,,115,,,,
CPU,Intel Core Gen-11 Model-595,1634,1372,LGA1851,,157,,,,
CPU,AMD Ryzen Gen-10 Model-596,1112,1044,LGA1200,,82,,,,
CPU,Intel Core Gen-11 Model-597,925,787,AM5,,108,,,,
CPU,Intel Core Gen-11 Model-598,3270,3522,LGA1700,,246,,,,
CPU,AMD Ryzen Gen-13 Model-599,1819,1621,AM5,,193,,,,
CPU,AMD Ryzen Gen-9 Model-600,1878,1699,LGA1700,,106,,,,
CPU,Intel Core Gen-13 Model-601,366,340,AM5,,124,,,,
CPU,Intel Core Gen-13 Model-602,495,482,LGA1200,,159,,,,
CPU,Intel Core Gen-10 Model-603,2599,3005,LGA1200,,246,,,,
CPU,AMD Ryzen Gen-12 Model-604,3273,2677,LGA1200,,115,,,,
CPU,AMD Ryzen Gen-14 Model-605,2113,1854,LGA1851,,188,,,,
CPU,AMD Ryzen Gen-12 Model-606,3028,3078,LGA1851,,59,,,,
CPU,Intel Core Gen-9 Model-607,3187,2992,LGA1851,,101,,,,
CPU,AMD Ryzen Gen-12 Model-608,3290,3508,LGA1851,,183,,,,
CPU,AMD Ryzen Gen-9 Model-609,2517,2831,AM4,,150,,,,
CPU,Intel Core Gen-12 Model-610,2205,2039,LGA1851,,86,,,,
CPU,Intel Core Gen-11 Model-611,2650,2556,AM5,,96,,,,
CPU,Intel Core Gen-10 Model-612,3460,3673,LGA1200,,239,,,,
CPU,Intel Core Gen-10 Model-613,924,808,LGA1851,,77,,,,
CPU,Intel Core Gen-14 Model-614,1912,2024,AM5,,118,,,,
CPU,AMD Ryzen Gen-11 Model-615,2468,2694,LGA1851,,78,,,,
CPU,Intel Core Gen-9 Model-616,1172,995,LGA1851,,170,,,,
CPU,AMD Ryzen Gen-9 Model-617,2568,2706,LGA1200,,59,,,,
CPU,AMD Ryzen Gen-13 Model-618,566,638,AM4,,197,,,,
CPU,AMD Ryzen Gen-9 Model-619,1280,1034,AM4,,109,,,,
CPU,AMD Ryzen Gen-9 Model-620,1571,1724,LGA1200,,125,,,,
CPU,Intel Core Gen-10 Model-621,1702,1926,AM5,,131,,,,
CPU,Intel Core Gen-9 Model-622,467,559,AM5,,218,,,,
CPU,Intel Core Gen-11 Model-623,1965,2318,LGA1200,,88,,,,
CPU,Intel Core Gen-11 Model-624,2625,2202,AM4,,142,,,,
CPU,AMD Ryzen Gen-9 Model-625,2057,2155,LGA1851,,170,,,,
CPU,Intel Core Gen-9 Model-626,1385,1184,LGA1200,,122,,,,
CPU,AMD Ryzen Gen-9 Model-627,915,1049,LGA1700,,196,,,,
CPU,AMD Ryzen Gen-10 Model-628,3345,2903,LGA1700,,90,,,,
CPU,AMD Ryzen Gen-12 Model-629,1640,1344,AM4,,103,,,,
CPU,AMD Ryzen Gen-9 Model-630,3283,3561,LGA1851,,103,,,,
CPU,AMD Ryzen Gen-11 Model-631,1747,1471,AM4,,235,,,,
CPU,AMD Ryzen Gen-10 Model-632,3363,2916,LGA1851,,233,,,,
CPU,AMD Ryzen Gen-10 Model-633,3374,3335,AM4,,250,,,,
CPU,Intel Core Gen-10 Model-634,732,815,LGA1200,,167,,,,
CPU,Intel Core Gen-9 Model-635,2068,2222,LGA1851,,207,,,,
CPU,Intel Core Gen-9 Model-636,2785,2331,AM4,,163,,,,
CPU,AMD Ryzen Gen-12 Model-637,2800,3354,LGA1700,,136,,,,
CPU,Intel Core Gen-11 Model-638,1800,1745,LGA1851,,48,,,,
CPU,AMD Ryzen Gen-12 Model-639,1117,1329,LGA1700,,119,,,,
CPU,Intel Core Gen-12 Model-640,2936,3118,LGA1700,,130,,,,
CPU,AMD Ryzen Gen-9 Model-641,361,299,LGA1700,,191,,,,
CPU,Intel Core Gen-11 Model-642,2326,2747,LGA1200,,98,,,,
CPU,AMD Ryzen Gen-11 Model-643,1777,1692,AM5,,48,,,,
CPU,AMD Ryzen Gen-12 Model-644,1261,1486,LGA1851,,138,,,,
CPU,Intel Core Gen-11 Model-645,1707,1805,AM4,,183,,,,
CPU,Intel Core Gen-13 Model-646,1359,1430,LGA1200,,214,,,,
CPU,AMD Ryzen Gen-13 Model-647,416,440,AM4,,119,,,,
CPU,AMD Ryzen Gen-14 Model-648,3344,2834,AM5,,99,,,,
CPU,Intel Core Gen-10 Model-649,3147,2725,LGA1200,,181,,,,
CPU,Intel Core Gen-9 Model-650,1752,1405,LGA1200,,49,,,,
CPU,Intel Core Gen-13 Model-651,604,578,LGA1200,,113,,,,
CPU,Intel Core Gen-13 Model-652,1975,1728,AM4,,187,,,,
CPU,Intel Core Gen-9 Model-653,2586,3071,AM5,,184,,,,
CPU,AMD Ryzen Gen-9 Model-654,627,645,LGA1851,,98,,,,
CPU,Intel Core Gen-14 Model-655,1596,1468,LGA1700,,204,,,,
CPU,AMD Ryzen Gen-12 Model-656,1559,1291,LGA1200,,242,,,,
CPU,Intel Core Gen-9 Model-657,1950,1723,LGA1851,,123,,,,
CPU,AMD Ryzen Gen-14 Model-658,2479,2474,AM5,,211,,,,
CPU,Intel Core Gen-10 Model-659,1408,1680,LGA1200,,110,,,,
CPU,AMD Ryzen Gen-14 Model-660,1498,1539,LGA1200,,74,,,,
CPU,Intel Core Gen-11 Model-661,2426,2896,LGA1200,,130,,,,
CPU,Intel Core Gen-11 Model-662,2876,2466,AM4,,221,,,,
CPU,Intel Core Gen-14 Model-663,2769,2946,LGA1851,,136,,,,
CPU,Intel Core Gen-9 Model-664,2242,2445,AM4,,199,,,,
CPU,Intel Core Gen-9 Model-665,1819,1549,LGA1700,,242,,,,
CPU,Intel Core Gen-9 Model-666,3192,3531,LGA1200,,175,,,,
CPU,Intel Core Gen-11 Model-667,2934,2439,LGA1200,,121,,,,
CPU,Intel Core Gen-10 Model-668,3199,2602,LGA1851,,45,,,,
CPU,AMD Ryzen Gen-14 Model-669,2595,2208,LGA1700,,123,,,,
CPU,Intel Core Gen-9 Model-670,2780,2330,AM5,,220,,,,
CPU,Intel Core Gen-10 Model-671,1467,1230,LGA1200,,111,,,,
CPU,AMD Ryzen Gen-9 Model-672,2989,3453,AM5,,76,,,,
CPU,AMD Ryzen Gen-10 Model-673,2794,2614,LGA1700,,149,,,,
CPU,Intel Core Gen-12 Model-674,1373,1590,LGA1851,,61,,,,
CPU,AMD Ryzen Gen-12 Model-675,631,553,AM4,,212,,,,
CPU,Intel Core Gen-12 Model-676,2970,2493,AM4,,220,,,,
CPU,AMD Ryzen Gen-13 Model-677,520,478,AM5,,120,,,,
CPU,Intel Core Gen-11 Model-678,424,357,AM5,,201,,,,
CPU,AMD Ryzen Gen-14 Model-679,419,497,LGA1200,,214,,,,
CPU,AMD Ryzen Gen-10 Model-680,1898,1961,LGA1200,,198,,,,
CPU,Intel Core Gen-10 Model-681,475,540,AM5,,214,,,,
CPU,AMD Ryzen Gen-9 Model-682,2566,2962,LGA1851,,204,,,,
CPU,Intel Core Gen-11 Model-683,3304,3724,LGA1200,,76,,,,
CPU,AMD Ryzen Gen-11 Model-684,2617,2269,AM5,,222,,,,
CPU,Intel Core Gen-11 Model-685,335,326,LGA1851,,147,,,,
CPU,Intel Core Gen-12 Model-686,1780,1499,LGA1851,,214,,,,
CPU,AMD Ryzen Gen-9 Model-687,3417,2848,AM4,,76,,,,
CPU,Intel Core Gen-13 Model-688,2341,2300,LGA1200,,107,,,,
CPU,Intel Core Gen-11 Model-689,2719,2481,AM4,,237,,,,
CPU,Intel Core Gen-9 Model-690,1105,1012,LGA1200,,144,,,,
CPU,AMD Ryzen Gen-11 Model-691,595,603,AM5,,89,,,,
CPU,AMD Ryzen Gen-11 Model-692,2294,2072,LGA1700,,120,,,,
CPU,Intel Core Gen-14 Model-693,2593,2261,AM5,,170,,,,
CPU,Intel Core Gen-14 Model-694,2585,2561,AM4,,191,,,,
CPU,AMD Ryzen Gen-9 Model-695,844,725,AM5,,185,,,,
CPU,Intel Core Gen-9 Model-696,2844,2748,AM4,,82,,,,
CPU,AMD Ryzen Gen-14 Model-697,1862,1900,AM5,,151,,,,
CPU,AMD Ryzen Gen-10 Model-698,571,678,LGA1200,,211,,,,
CPU,AMD Ryzen Gen-11 Model-699,3155,2896,LGA1700,,87,,,,
CPU,AMD Ryzen Gen-9 Model-700,2101,1966,LGA1200,,167,,,,
CPU,AMD Ryzen Gen-13 Model-701,326,354,AM4,,141,,,,
CPU,AMD Ryzen Gen-11 Model-702,2958,2731,LGA1851,,246,,,,
CPU,Intel Core Gen-12 Model-703,3100,3275,AM5,,213,,,,
CPU,AMD Ryzen Gen-10 Model-704,345,298,LGA1200,,103,,,,
CPU,Intel Core Gen-10 Model-705,2934,2629,AM5,,64,,,,
CPU,Intel Core Gen-12 Model-706,1601,1358,LGA1851,,170,,,,
CPU,AMD Ryzen Gen-14 Model-707,1514,1734,LGA1200,,49,,,,
CPU,Intel Core Gen-11 Model-708,1948,1742,LGA1200,,87,,,,
